Create Date,Entity_ID,Order Customer,Country,L2_Category_ID,Weekly_Volume,Total_Weight_Kg,Mean_Value,High_Value_Raw,High_Value_Ratio,Dist_Day0,Dist_Day1,Dist_Day2,Dist_Day3,Dist_Day4,Dist_Day5,Dist_Day6
2025-12-01,Floship Ltd._IL_90,Floship Ltd.,IL,90,1,0.38,39.15302049310697,1,1.0,0.0,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
2025-12-01,Floship Ltd._JP_189,Floship Ltd.,JP,189,5,0.525,181.8811420295453,5,1.0,0.3999999992,0.0,0.5999999988,0.0,0.0,0.0,0.0
2025-12-01,Floship Ltd._MY_119,Floship Ltd.,MY,119,3,0.782,15.600768510548036,1,0.3333333333333333,0.0,0.0,0.0,0.3333333322222222,0.3333333322222222,0.0,0.3333333322222222
2025-12-01,Floship Ltd._SG_2999,Floship Ltd.,SG,2999,9,2.449,61.3891291425675,9,1.0,0.0,0.1111111109876543,0.1111111109876543,0.1111111109876543,0.3333333329629629,0.3333333329629629,0.0
2025-12-01,GPGS_AT_368,GPGS,AT,368,5,0.5,5.166116910480265,0,0.0,0.3999999992,0.0,0.3999999992,0.1999999996,0.0,0.0,0.0
2025-12-01,GPGS_AU_368,GPGS,AU,368,1,0.15,5.279806617332626,0,0.0,0.0,0.0,0.0,0.9999999900000002,0.0,0.0,0.0
2025-12-01,GPGS_AU_8999,GPGS,AU,8999,132,13.200000000000001,3.272138307162728,0,0.0,0.5606060605635904,0.0,0.0,0.2348484848306933,0.20454545452995868,0.0,0.0
2025-12-01,GPGS_BE_368,GPGS,BE,368,6,0.6000000000000001,5.180890659619823,0,0.0,0.8333333319444445,0.16666666638888888,0.0,0.0,0.0,0.0,0.0
2025-12-01,GPGS_BR_368,GPGS,BR,368,1,0.1,5.212462291021378,0,0.0,0.9999999900000002,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,GPGS_CH_368,GPGS,CH,368,13,1.3,5.270449278599382,0,0.0,0.30769230745562126,0.3846153843195266,0.07692307686390532,0.07692307686390532,0.15384615372781063,0.0,0.0
2025-12-01,GPGS_CZ_368,GPGS,CZ,368,3,0.30000000000000004,5.191295525590114,0,0.0,0.0,0.6666666644444444,0.0,0.0,0.3333333322222222,0.0,0.0
2025-12-01,GPGS_DE_368,GPGS,DE,368,31,3.1,5.2708369997170355,0,0.0,0.45161290308012486,0.1290322580228928,0.16129032252861603,0.1290322580228928,0.1290322580228928,0.0,0.0
2025-12-01,GPGS_DK_368,GPGS,DK,368,5,0.5,5.261516516320185,0,0.0,0.7999999984,0.0,0.0,0.0,0.1999999996,0.0,0.0
2025-12-01,GPGS_EE_368,GPGS,EE,368,4,0.4,5.29062281334874,0,0.0,0.7499999981250001,0.0,0.0,0.249999999375,0.0,0.0,0.0
2025-12-01,GPGS_ES_368,GPGS,ES,368,11,1.1,5.2448404394539905,0,0.0,0.45454545413223135,0.0,0.18181818165289254,0.2727272724793388,0.09090909082644627,0.0,0.0
2025-12-01,GPGS_FI_368,GPGS,FI,368,11,1.1,5.266225763442973,0,0.0,0.5454545449586776,0.09090909082644627,0.09090909082644627,0.09090909082644627,0.18181818165289254,0.0,0.0
2025-12-01,GPGS_FR_368,GPGS,FR,368,15,1.55,5.237412207973315,0,0.0,0.5333333329777777,0.06666666662222222,0.0,0.13333333324444444,0.26666666648888887,0.0,0.0
2025-12-01,GPGS_GB_368,GPGS,GB,368,36,3.6500000000000004,5.225562936507325,0,0.0,0.4444444443209876,0.05555555554012345,0.24999999993055555,0.16666666662037036,0.08333333331018518,0.0,0.0
2025-12-01,GPGS_GR_368,GPGS,GR,368,2,0.2,5.341197686205437,0,0.0,0.4999999975,0.0,0.0,0.4999999975,0.0,0.0,0.0
2025-12-01,GPGS_HR_368,GPGS,HR,368,3,0.30000000000000004,5.333754785088708,0,0.0,0.3333333322222222,0.0,0.0,0.3333333322222222,0.3333333322222222,0.0,0.0
2025-12-01,GPGS_HU_368,GPGS,HU,368,7,0.7000000000000001,5.227012884338728,0,0.0,0.571428570612245,0.14285714265306124,0.14285714265306124,0.14285714265306124,0.0,0.0,0.0
2025-12-01,GPGS_IE_368,GPGS,IE,368,2,0.2,5.148032533799011,0,0.0,0.4999999975,0.0,0.0,0.0,0.4999999975,0.0,0.0
2025-12-01,GPGS_IL_368,GPGS,IL,368,1,0.1,5.227719046107463,0,0.0,0.9999999900000002,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,GPGS_IT_368,GPGS,IT,368,8,0.8,5.265804915237708,0,0.0,0.49999999937499995,0.12499999984374999,0.0,0.12499999984374999,0.24999999968749997,0.0,0.0
2025-12-01,GPGS_JP_368,GPGS,JP,368,4,0.4,5.224448827228854,0,0.0,0.249999999375,0.49999999875,0.0,0.0,0.249999999375,0.0,0.0
2025-12-01,GPGS_KR_368,GPGS,KR,368,3,0.30000000000000004,5.149014008074613,0,0.0,0.6666666644444444,0.0,0.0,0.3333333322222222,0.0,0.0,0.0
2025-12-01,GPGS_LT_368,GPGS,LT,368,3,0.30000000000000004,5.240097017583117,0,0.0,0.3333333322222222,0.0,0.3333333322222222,0.0,0.3333333322222222,0.0,0.0
2025-12-01,GPGS_LV_368,GPGS,LV,368,1,0.1,5.213107732268164,0,0.0,0.0,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
2025-12-01,GPGS_MY_368,GPGS,MY,368,3,0.30000000000000004,5.26294466516922,0,0.0,0.6666666644444444,0.0,0.0,0.0,0.3333333322222222,0.0,0.0
2025-12-01,GPGS_NL_368,GPGS,NL,368,27,2.7,5.28348969457087,0,0.0,0.5555555553497942,0.07407407404663922,0.14814814809327845,0.11111111106995884,0.11111111106995884,0.0,0.0
2025-12-01,GPGS_NO_368,GPGS,NO,368,6,0.65,5.372992245790719,0,0.0,0.49999999916666665,0.16666666638888888,0.0,0.16666666638888888,0.16666666638888888,0.0,0.0
2025-12-01,GPGS_NZ_368,GPGS,NZ,368,7,0.7000000000000001,5.367887108757272,0,0.0,0.571428570612245,0.0,0.0,0.2857142853061225,0.14285714265306124,0.0,0.0
2025-12-01,GPGS_PL_368,GPGS,PL,368,10,1.0,5.243279431749672,0,0.0,0.49999999949999996,0.1999999998,0.0,0.29999999969999996,0.0,0.0,0.0
2025-12-01,GPGS_PT_368,GPGS,PT,368,4,0.4,5.188749600268923,0,0.0,0.249999999375,0.0,0.249999999375,0.249999999375,0.249999999375,0.0,0.0
2025-12-01,GPGS_RO_368,GPGS,RO,368,1,0.1,5.105566585835317,0,0.0,0.0,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
2025-12-01,GPGS_SE_368,GPGS,SE,368,12,1.2000000000000002,5.245166252582832,0,0.0,0.666666666111111,0.24999999979166665,0.0,0.08333333326388888,0.0,0.0,0.0
2025-12-01,GPGS_SG_368,GPGS,SG,368,5,0.5,5.273291050223163,0,0.0,0.1999999996,0.1999999996,0.1999999996,0.3999999992,0.0,0.0,0.0
2025-12-01,GPGS_SI_368,GPGS,SI,368,1,0.1,5.083036586741743,0,0.0,0.0,0.0,0.9999999900000002,0.0,0.0,0.0,0.0
2025-12-01,GPGS_TR_368,GPGS,TR,368,1,0.1,5.246099489216646,0,0.0,0.9999999900000002,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,GPGS_TW_368,GPGS,TW,368,2,0.2,5.219772894058281,0,0.0,0.4999999975,0.0,0.0,0.0,0.4999999975,0.0,0.0
2025-12-01,GPGS_US_8999,GPGS,US,8999,1,0.1,3.39883590474892,0,0.0,0.9999999900000002,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,LHT Express (HK) Company Limited_AU_118,LHT Express (HK) Company Limited,AU,118,8,5.19,156.6687204051686,8,1.0,0.12499999984374999,0.0,0.0,0.0,0.0,0.8749999989062499,0.0
2025-12-01,LHT Express (HK) Company Limited_AU_13999,LHT Express (HK) Company Limited,AU,13999,4,1.5100000000000002,6.951928997134408,0,0.0,0.9999999975,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,LHT Express (HK) Company Limited_AU_14999,LHT Express (HK) Company Limited,AU,14999,44,6.95,10.2128559962749,0,0.0,0.0,0.0,0.0,0.0,0.8409090907179751,0.15909090905475207,0.0
2025-12-01,LHT Express (HK) Company Limited_AU_163,LHT Express (HK) Company Limited,AU,163,6,2.85,17.189439438406033,2,0.3333333333333333,0.6666666655555555,0.0,0.0,0.0,0.0,0.33333333277777777,0.0
2025-12-01,LHT Express (HK) Company Limited_AU_19999,LHT Express (HK) Company Limited,AU,19999,7,4.0,23.674915063208953,2,0.2857142857142857,0.14285714265306124,0.0,0.0,0.0,0.571428570612245,0.2857142853061225,0.0
2025-12-01,LHT Express (HK) Company Limited_AU_238,LHT Express (HK) Company Limited,AU,238,6,0.65,11.3030989393192,1,0.16666666666666666,0.6666666655555555,0.0,0.0,0.0,0.0,0.33333333277777777,0.0
2025-12-01,LHT Express (HK) Company Limited_AU_249,LHT Express (HK) Company Limited,AU,249,5,4.609999999999999,26.97038302045944,3,0.6,0.7999999984,0.0,0.0,0.0,0.0,0.1999999996,0.0
2025-12-01,LHT Express (HK) Company Limited_AU_2999,LHT Express (HK) Company Limited,AU,2999,10,3.02,60.00144700551611,7,0.7,0.3999999996,0.0,0.0,0.0,0.49999999949999996,0.0999999999,0.0
2025-12-01,LHT Express (HK) Company Limited_AU_34,LHT Express (HK) Company Limited,AU,34,2,1.28,10.26890466456609,0,0.0,0.999999995,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,LHT Express (HK) Company Limited_AU_352,LHT Express (HK) Company Limited,AU,352,7,0.64,16.881917498702528,2,0.2857142857142857,0.2857142853061225,0.0,0.0,0.0,0.4285714279591837,0.2857142853061225,0.0
2025-12-01,LHT Express (HK) Company Limited_AU_402,LHT Express (HK) Company Limited,AU,402,3,0.32,12.342346363755325,0,0.0,0.6666666644444444,0.0,0.0,0.0,0.0,0.3333333322222222,0.0
2025-12-01,LHT Express (HK) Company Limited_AU_406,LHT Express (HK) Company Limited,AU,406,1,0.31,105.3848918727852,1,1.0,0.9999999900000002,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,LHT Express (HK) Company Limited_AU_423,LHT Express (HK) Company Limited,AU,423,1,0.8,20.12784131310369,1,1.0,0.9999999900000002,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,LHT Express (HK) Company Limited_AU_484,LHT Express (HK) Company Limited,AU,484,15,3.87,26.41346823965926,5,0.3333333333333333,0.06666666662222222,0.0,0.0,0.0,0.9333333327111111,0.0,0.0
2025-12-01,LHT Express (HK) Company Limited_AU_76,LHT Express (HK) Company Limited,AU,76,10,10.78,24.565822125502244,3,0.3,0.6999999992999999,0.0,0.0,0.0,0.0,0.29999999969999996,0.0
2025-12-01,LHT Express (HK) Company Limited_AU_82,LHT Express (HK) Company Limited,AU,82,16,7.45,13.709471933657476,2,0.125,0.5624999996484374,0.0,0.0,0.0,0.124999999921875,0.3124999998046875,0.0
2025-12-01,LHT Express (HK) Company Limited_AU_8999,LHT Express (HK) Company Limited,AU,8999,54,7.27,6.45092494869309,3,0.05555555555555555,0.09259259257544582,0.0,0.0,0.4444444443621399,0.2407407406961591,0.22222222218106996,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_118,LHT Express (HK) Company Limited,TW,118,4,0.36,11.153206242296664,0,0.0,0.0,0.0,0.249999999375,0.0,0.49999999875,0.0,0.249999999375
2025-12-01,LHT Express (HK) Company Limited_TW_119,LHT Express (HK) Company Limited,TW,119,4,0.26,5.83772679506035,0,0.0,0.249999999375,0.0,0.0,0.249999999375,0.49999999875,0.0,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_121,LHT Express (HK) Company Limited,TW,121,6,0.75,9.096942764808977,0,0.0,0.33333333277777777,0.0,0.33333333277777777,0.0,0.16666666638888888,0.0,0.16666666638888888
2025-12-01,LHT Express (HK) Company Limited_TW_12999,LHT Express (HK) Company Limited,TW,12999,10,2.95,7.910878440445428,1,0.1,0.0,0.0,0.1999999998,0.0,0.5999999993999999,0.0999999999,0.0999999999
2025-12-01,LHT Express (HK) Company Limited_TW_140,LHT Express (HK) Company Limited,TW,140,26,0.67,5.428606731436868,0,0.0,0.03846153844674556,0.0,0.23076923068047336,0.23076923068047336,0.4999999998076923,0.0,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_147,LHT Express (HK) Company Limited,TW,147,4,0.9400000000000001,24.24777680509375,2,0.5,0.0,0.0,0.49999999875,0.249999999375,0.0,0.249999999375,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_153,LHT Express (HK) Company Limited,TW,153,7,0.44,4.7343261637584115,0,0.0,0.0,0.0,0.4285714279591837,0.0,0.0,0.4285714279591837,0.14285714265306124
2025-12-01,LHT Express (HK) Company Limited_TW_155,LHT Express (HK) Company Limited,TW,155,5,0.47000000000000003,10.435052913751111,1,0.2,0.1999999996,0.0,0.3999999992,0.0,0.1999999996,0.1999999996,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_156,LHT Express (HK) Company Limited,TW,156,4,0.45999999999999996,4.835784446145924,0,0.0,0.249999999375,0.0,0.0,0.0,0.0,0.7499999981250001,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_163,LHT Express (HK) Company Limited,TW,163,4,2.13,37.47782865626196,3,0.75,0.0,0.0,0.249999999375,0.0,0.249999999375,0.49999999875,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_165,LHT Express (HK) Company Limited,TW,165,9,0.69,16.14578104369991,3,0.3333333333333333,0.0,0.0,0.2222222219753086,0.1111111109876543,0.4444444439506172,0.1111111109876543,0.1111111109876543
2025-12-01,LHT Express (HK) Company Limited_TW_168,LHT Express (HK) Company Limited,TW,168,5,0.8200000000000001,12.518005884203745,1,0.2,0.1999999996,0.0,0.1999999996,0.1999999996,0.3999999992,0.0,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_16999,LHT Express (HK) Company Limited,TW,16999,6,0.38,14.046948460491002,2,0.3333333333333333,0.0,0.0,0.16666666638888888,0.16666666638888888,0.49999999916666665,0.16666666638888888,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_178,LHT Express (HK) Company Limited,TW,178,7,1.77,50.64796342839838,5,0.7142857142857143,0.0,0.0,0.571428570612245,0.0,0.2857142853061225,0.14285714265306124,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_1999,LHT Express (HK) Company Limited,TW,1999,9,3.3,7.904060936737535,0,0.0,0.0,0.0,0.3333333329629629,0.2222222219753086,0.3333333329629629,0.1111111109876543,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_19999,LHT Express (HK) Company Limited,TW,19999,21,2.27,5.080748865996243,1,0.047619047619047616,0.0,0.0,0.2857142855782313,0.23809523798185941,0.38095238077097504,0.04761904759637188,0.04761904759637188
2025-12-01,LHT Express (HK) Company Limited_TW_214,LHT Express (HK) Company Limited,TW,214,3,0.28,15.77101900059043,1,0.3333333333333333,0.0,0.0,0.3333333322222222,0.3333333322222222,0.0,0.3333333322222222,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_217,LHT Express (HK) Company Limited,TW,217,4,0.09,1.4587553068523578,0,0.0,0.0,0.0,0.0,0.249999999375,0.49999999875,0.249999999375,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_234,LHT Express (HK) Company Limited,TW,234,4,0.44,15.659464319175758,1,0.25,0.0,0.0,0.49999999875,0.0,0.49999999875,0.0,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_237,LHT Express (HK) Company Limited,TW,237,6,1.1500000000000001,8.617298211021845,1,0.16666666666666666,0.16666666638888888,0.0,0.0,0.33333333277777777,0.49999999916666665,0.0,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_240,LHT Express (HK) Company Limited,TW,240,5,1.29,14.306170186241541,1,0.2,0.1999999996,0.0,0.5999999988,0.0,0.0,0.1999999996,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_247,LHT Express (HK) Company Limited,TW,247,3,0.99,4.852179825566336,0,0.0,0.0,0.0,0.6666666644444444,0.3333333322222222,0.0,0.0,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_276,LHT Express (HK) Company Limited,TW,276,3,0.24000000000000002,1.898445779861423,0,0.0,0.0,0.0,0.6666666644444444,0.0,0.3333333322222222,0.0,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_28,LHT Express (HK) Company Limited,TW,28,2,0.16999999999999998,3.2066951730133018,0,0.0,0.0,0.0,0.4999999975,0.4999999975,0.0,0.0,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_286,LHT Express (HK) Company Limited,TW,286,5,1.16,12.146683147499937,0,0.0,0.3999999992,0.0,0.0,0.0,0.1999999996,0.3999999992,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_2999,LHT Express (HK) Company Limited,TW,2999,17,5.07,19.862405012386063,6,0.35294117647058826,0.1764705881314879,0.0,0.29411764688581316,0.0,0.4117647056401384,0.11764705875432525,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_313,LHT Express (HK) Company Limited,TW,313,4,1.1199999999999999,29.991038446205955,2,0.5,0.249999999375,0.0,0.249999999375,0.249999999375,0.249999999375,0.0,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_328,LHT Express (HK) Company Limited,TW,328,10,3.4299999999999997,11.287341049957666,2,0.2,0.0,0.0,0.1999999998,0.0999999999,0.6999999992999999,0.0,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_352,LHT Express (HK) Company Limited,TW,352,78,60.03,53.54431411658729,46,0.5897435897435898,0.39743589738494417,0.0,0.025641025637738332,0.025641025637738332,0.12820512818869165,0.0,0.42307692302268246
2025-12-01,LHT Express (HK) Company Limited_TW_358,LHT Express (HK) Company Limited,TW,358,5,0.78,5.689604515029805,0,0.0,0.5999999988,0.0,0.1999999996,0.1999999996,0.0,0.0,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_391,LHT Express (HK) Company Limited,TW,391,4,0.81,12.290463467538672,0,0.0,0.0,0.0,0.49999999875,0.0,0.249999999375,0.249999999375,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_406,LHT Express (HK) Company Limited,TW,406,8,1.33,44.41980647478287,5,0.625,0.12499999984374999,0.0,0.12499999984374999,0.12499999984374999,0.12499999984374999,0.24999999968749997,0.24999999968749997
2025-12-01,LHT Express (HK) Company Limited_TW_417,LHT Express (HK) Company Limited,TW,417,3,0.35,1.97425594796435,0,0.0,0.0,0.0,0.6666666644444444,0.0,0.0,0.3333333322222222,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_433,LHT Express (HK) Company Limited,TW,433,6,0.32,15.277625993115299,1,0.16666666666666666,0.0,0.0,0.0,0.33333333277777777,0.33333333277777777,0.16666666638888888,0.16666666638888888
2025-12-01,LHT Express (HK) Company Limited_TW_474,LHT Express (HK) Company Limited,TW,474,10,7.98,12.813330157169375,1,0.1,0.0999999999,0.0,0.1999999998,0.1999999998,0.0999999999,0.1999999998,0.1999999998
2025-12-01,LHT Express (HK) Company Limited_TW_477,LHT Express (HK) Company Limited,TW,477,12,0.95,8.44267378398031,1,0.08333333333333333,0.16666666652777776,0.0,0.08333333326388888,0.0,0.41666666631944443,0.16666666652777776,0.16666666652777776
2025-12-01,LHT Express (HK) Company Limited_TW_484,LHT Express (HK) Company Limited,TW,484,20,4.0,6.32600262020755,1,0.05,0.049999999975,0.0,0.1999999999,0.149999999925,0.29999999985,0.09999999995,0.1999999999
2025-12-01,LHT Express (HK) Company Limited_TW_487,LHT Express (HK) Company Limited,TW,487,8,1.8900000000000001,7.6490851627358545,1,0.125,0.37499999953124996,0.0,0.24999999968749997,0.0,0.12499999984374999,0.24999999968749997,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_494,LHT Express (HK) Company Limited,TW,494,6,1.81,9.630479540625453,1,0.16666666666666666,0.0,0.0,0.0,0.16666666638888888,0.6666666655555555,0.16666666638888888,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_52,LHT Express (HK) Company Limited,TW,52,26,8.72,21.239762958580094,7,0.2692307692307692,0.03846153844674556,0.0,0.23076923068047336,0.07692307689349112,0.38461538446745563,0.23076923068047336,0.03846153844674556
2025-12-01,LHT Express (HK) Company Limited_TW_6999,LHT Express (HK) Company Limited,TW,6999,4,0.47,21.974120033229948,1,0.25,0.0,0.0,0.49999999875,0.0,0.249999999375,0.249999999375,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_8999,LHT Express (HK) Company Limited,TW,8999,19,3.38,9.090196174699942,1,0.05263157894736842,0.10526315783933518,0.0,0.26315789459833794,0.15789473675900276,0.21052631567867036,0.10526315783933518,0.15789473675900276
2025-12-01,LHT Express (HK) Company Limited_TW_91,LHT Express (HK) Company Limited,TW,91,8,0.38,4.934901122298157,0,0.0,0.12499999984374999,0.0,0.8749999989062499,0.0,0.0,0.0,0.0
2025-12-01,LHT Express (HK) Company Limited_TW_999,LHT Express (HK) Company Limited,TW,999,11,7.56,6.476264226736202,1,0.09090909090909091,0.0,0.0,0.2727272724793388,0.09090909082644627,0.45454545413223135,0.0,0.18181818165289254
2025-12-01,Motion Global Limited_IN_290,Motion Global Limited,IN,290,8,2.4,116.99607307631882,8,1.0,0.49999999937499995,0.12499999984374999,0.12499999984374999,0.0,0.12499999984374999,0.12499999984374999,0.0
2025-12-01,Motion Global Limited_NZ_145,Motion Global Limited,NZ,145,1,0.3,50.14293216761335,1,1.0,0.0,0.0,0.9999999900000002,0.0,0.0,0.0,0.0
2025-12-01,Motion Global Limited_NZ_290,Motion Global Limited,NZ,290,139,46.199999999999996,109.12344622980227,110,0.7913669064748201,0.3093525179633559,0.1438848920759795,0.15107913667977846,0.17985611509497437,0.10791366905698462,0.07194244603798974,0.03597122301899487
2025-12-01,Motion Global Limited_PH_121,Motion Global Limited,PH,121,6,1.7999999999999998,83.84086534044253,5,0.8333333333333334,0.49999999916666665,0.49999999916666665,0.0,0.0,0.0,0.0,0.0
2025-12-01,Motion Global Limited_PH_127,Motion Global Limited,PH,127,1,0.3,79.41829447135731,1,1.0,0.9999999900000002,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,Motion Global Limited_PH_290,Motion Global Limited,PH,290,2,1.2,50.134850304862304,1,0.5,0.0,0.4999999975,0.4999999975,0.0,0.0,0.0,0.0
2025-12-01,SINGPOST CAINIAO_HK_118,SINGPOST CAINIAO,HK,118,26,0.297,49.913732163762646,16,0.6153846153846154,0.19230769223372782,0.3076923075739645,0.11538461534023668,0.11538461534023668,0.07692307689349112,0.19230769223372782,0.0
2025-12-01,SINGPOST CAINIAO_HK_119,SINGPOST CAINIAO,HK,119,5,0.443,4.56150364863911,0,0.0,0.3999999992,0.0,0.0,0.0,0.1999999996,0.3999999992,0.0
2025-12-01,SINGPOST CAINIAO_HK_153,SINGPOST CAINIAO,HK,153,6,0.28400000000000003,7.242547609683122,0,0.0,0.0,0.16666666638888888,0.0,0.0,0.33333333277777777,0.49999999916666665,0.0
2025-12-01,SINGPOST CAINIAO_HK_156,SINGPOST CAINIAO,HK,156,2,0.137,5.314704037029534,0,0.0,0.0,0.0,0.4999999975,0.0,0.0,0.4999999975,0.0
2025-12-01,SINGPOST CAINIAO_HK_285,SINGPOST CAINIAO,HK,285,18,1.774,5.246310695463048,0,0.0,0.05555555552469135,0.0,0.8333333328703704,0.05555555552469135,0.05555555552469135,0.0,0.0
2025-12-01,SINGPOST CAINIAO_HK_311,SINGPOST CAINIAO,HK,311,2,0.334,7.743818013465221,0,0.0,0.0,0.0,0.0,0.0,0.999999995,0.0,0.0
2025-12-01,SINGPOST CAINIAO_HK_430,SINGPOST CAINIAO,HK,430,1,0.04,5.2132276268356,0,0.0,0.9999999900000002,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,SINGPOST CAINIAO_HK_484,SINGPOST CAINIAO,HK,484,4,0.263,3.607284237363018,0,0.0,0.0,0.249999999375,0.249999999375,0.49999999875,0.0,0.0,0.0
2025-12-01,SINGPOST CAINIAO_HK_80,SINGPOST CAINIAO,HK,80,8,3.814,1.8516855747879946,0,0.0,0.0,0.37499999953124996,0.0,0.0,0.37499999953124996,0.24999999968749997,0.0
2025-12-01,SINGPOST CAINIAO_HK_8999,SINGPOST CAINIAO,HK,8999,5,0.313,6.856404097374844,0,0.0,0.5999999988,0.0,0.0,0.3999999992,0.0,0.0,0.0
2025-12-01,Sa Sa Dot Com Limited_CA_394,Sa Sa Dot Com Limited,CA,394,2,1.28,223.43124393611814,2,1.0,0.4999999975,0.0,0.0,0.0,0.4999999975,0.0,0.0
2025-12-01,Sa Sa Dot Com Limited_MY_394,Sa Sa Dot Com Limited,MY,394,132,35.658,60.204477227878094,112,0.8484848484848485,0.2348484848306933,0.12121212120293846,0.10606060605257116,0.15909090907885673,0.12121212120293846,0.14393939392848942,0.11363636362775481
2025-12-01,Sa Sa Dot Com Limited_PH_394,Sa Sa Dot Com Limited,PH,394,166,54.84,181.2303568650428,146,0.8795180722891566,0.12650602408876468,0.1024096385480476,0.11445783131840614,0.13855421685912322,0.1626506023998403,0.15060240962948176,0.2048192770960952
2025-12-01,Sa Sa Dot Com Limited_SG_394,Sa Sa Dot Com Limited,SG,394,148,49.704,53.91677155091512,128,0.8648648648648649,0.13513513512600436,0.06081081080670197,0.1486486486386048,0.09459459458820306,0.15540540539490502,0.18918918917640612,0.216216216201607
2025-12-01,Shenzhen Takesend Logistics Co. Ltd._AU_52,Shenzhen Takesend Logistics Co. Ltd.,AU,52,2,14.0,200.27602481491616,2,1.0,0.999999995,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,Shenzhen Takesend Logistics Co. Ltd._CH_276,Shenzhen Takesend Logistics Co. Ltd.,CH,276,1,6.5,92.14914967327213,1,1.0,0.9999999900000002,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,Shenzhen Takesend Logistics Co. Ltd._CH_52,Shenzhen Takesend Logistics Co. Ltd.,CH,52,2,7.9,145.17327898682407,2,1.0,0.0,0.4999999975,0.0,0.4999999975,0.0,0.0,0.0
2025-12-01,Shenzhen Takesend Logistics Co. Ltd._DE_19999,Shenzhen Takesend Logistics Co. Ltd.,DE,19999,5,17.5,43.29692862974907,5,1.0,0.1999999996,0.3999999992,0.1999999996,0.0,0.1999999996,0.0,0.0
2025-12-01,Shenzhen Takesend Logistics Co. Ltd._ID_376,Shenzhen Takesend Logistics Co. Ltd.,ID,376,6,37.5,76.05719381875137,6,1.0,0.16666666638888888,0.0,0.33333333277777777,0.0,0.33333333277777777,0.16666666638888888,0.0
2025-12-01,Shenzhen Takesend Logistics Co. Ltd._NZ_1999,Shenzhen Takesend Logistics Co. Ltd.,NZ,1999,19,27.5,12.730778817165877,2,0.10526315789473684,0.4210526313573407,0.3157894735180055,0.21052631567867036,0.05263157891966759,0.0,0.0,0.0
2025-12-01,Shenzhen Takesend Logistics Co. Ltd._NZ_19999,Shenzhen Takesend Logistics Co. Ltd.,NZ,19999,5,5.572,10.06884440834938,0,0.0,0.5999999988,0.1999999996,0.0,0.1999999996,0.0,0.0,0.0
2025-12-01,Shenzhen Takesend Logistics Co. Ltd._NZ_31,Shenzhen Takesend Logistics Co. Ltd.,NZ,31,2,0.4,14.20583400379531,0,0.0,0.0,0.0,0.0,0.999999995,0.0,0.0,0.0
2025-12-01,Shenzhen Takesend Logistics Co. Ltd._NZ_36,Shenzhen Takesend Logistics Co. Ltd.,NZ,36,1,0.2,10.39579000502002,0,0.0,0.0,0.0,0.0,0.9999999900000002,0.0,0.0,0.0
2025-12-01,Shenzhen Takesend Logistics Co. Ltd._NZ_374,Shenzhen Takesend Logistics Co. Ltd.,NZ,374,4,16.0,16.228201112988117,0,0.0,0.9999999975,0.0,0.0,0.0,0.0,0.0,0.0
